customer_id,customer_name,age,email,country,postal_code,feedback_rating,sales_amount,visit_date,visit_time,favorite_dish
779,Goober Clemendot,37,gclemendotlm@g.co,China,,1,4599.54,10/1/2020,5,pasta
780,Lanie Grant,56,lgrantln@about.me,Poland,36-200,1,3637.04,12/5/2020,23,pizza
781,Niko Kimberley,66,nkimberleylo@themeforest.net,Indonesia,,1,1310.1,10/30/2021,6,pasta
782,Aharon Paoloni,39,apaolonilp@unicef.org,Russia,422920,1,3386.28,6/17/2021,21,pasta
783,Jacintha Jacmard,54,jjacmardlq@ucla.edu,Pakistan,67131,5,5963.15,12/14/2021,20,burger
784,Bea Castelli,71,bcastellilr@miitbeian.gov.cn,South Africa,6150,1,6194.24,6/5/2021,22,pizza
785,Verine Olufsen,26,volufsenls@scribd.com,Greece,,2,773.46,3/24/2021,16,pizza
786,Bobinette Stewartson,28,bstewartsonlt@ifeng.com,Indonesia,,1,5173.58,1/21/2021,5,pizza
787,Ardelis Goudy,47,agoudylu@un.org,Brazil,59680-000,4,1577.84,2/16/2021,19,pasta
788,Chad Burree,76,cburreelv@unblog.fr,Brazil,69470-000,4,7983.57,7/22/2020,15,burger
789,Catrina Blose,44,cbloselw@wikispaces.com,China,,5,7117.95,8/21/2020,16,pizza
790,Allison Waldrum,27,awaldrumlx@webeden.co.uk,Russia,457031,4,7535.45,11/24/2020,18,pizza
791,Brenn Korn,21,bkornly@msu.edu,Brazil,37130-000,1,84.13,6/4/2021,16,pizza
792,Muire Burth,60,mburthlz@histats.com,Peru,,5,1167.53,1/1/2020,15,burger
793,Maxie Pilfold,53,mpilfoldm0@gravatar.com,Sweden,826 31,3,7732.7,10/17/2021,14,burger
794,Leanora Tough,75,ltoughm1@gizmodo.com,China,,2,8082.85,7/22/2020,2,burger
795,Brant Reven,31,brevenm2@zdnet.com,Mongolia,,4,7925.81,5/26/2021,15,pizza
796,Alissa Aldins,30,aaldinsm3@hugedomains.com,Japan,779-3601,1,397.75,6/28/2021,20,burger
797,Angus Clell,43,aclellm4@rambler.ru,Indonesia,,5,2003.62,12/3/2020,15,pasta
798,Tim Snarie,81,tsnariem5@hexun.com,China,,5,4613.97,9/8/2021,23,burger
799,Randee Capaldo,42,rcapaldom6@newyorker.com,Indonesia,,5,1909.25,10/15/2021,3,pasta
800,Gerianna Drillingcourt,36,gdrillingcourtm7@miitbeian.gov.cn,Poland,06-120,2,8405.71,8/9/2021,24,pizza
801,Phip Korbmaker,39,pkorbmakerm8@seesaa.net,Argentina,2121,3,4492.18,5/30/2021,13,burger
802,Sawyere Colclough,58,scolcloughm9@live.com,Ukraine,,2,4217.41,8/10/2020,18,pasta
803,Thor Clemoes,73,tclemoesma@netlog.com,Greece,,3,1765.21,2/7/2020,4,burger
804,Henry Dring,32,hdringmb@wordpress.com,Argentina,5174,5,6238.9,6/10/2021,22,burger
805,Cordie Piatek,39,cpiatekmc@craigslist.org,China,,5,6584.1,4/4/2020,13,burger
806,Des Hernik,24,dhernikmd@google.com,United States,70187,2,1328.09,1/20/2020,5,burger
807,Torrey Forrestall,53,tforrestallme@123-reg.co.uk,Moldova,MD-6214,1,9929.97,5/16/2020,24,pasta
808,Stephanus Mowbury,48,smowburymf@jalbum.net,Philippines,9024,1,1938.16,1/17/2020,3,burger
809,Brittne Langtree,70,blangtreemg@comsenz.com,Ecuador,,1,9475.37,10/4/2021,7,pasta
810,Arin Napton,85,anaptonmh@wix.com,United States,28815,1,1130.95,11/29/2021,24,burger
811,Aldin Purcell,81,apurcellmi@purevolume.com,Trinidad and Tobago,,1,7771.84,4/23/2020,22,pizza
812,Gaile Edinborough,46,gedinboroughmj@google.it,Russia,197738,1,4378.95,2/6/2020,11,pasta
813,Lynnelle Axton,31,laxtonmk@bloglines.com,Netherlands,3994,5,2138.21,4/24/2020,13,burger
814,Virgilio Olexa,56,volexaml@mit.edu,Indonesia,,2,972.81,5/28/2021,5,pasta
815,Rosita Blumer,35,rblumermm@bbc.co.uk,Poland,82-103,4,3687.31,7/31/2020,9,pizza
816,Lucia Greatrakes,76,lgreatrakesmn@oaic.gov.au,Cameroon,,2,9043.24,5/16/2021,9,pasta
817,Tarrah Hilbourne,30,thilbournemo@va.gov,Venezuela,,4,6677.0,6/18/2021,12,pasta
818,Adelaida Benthall,73,abenthallmp@amazon.de,Argentina,5590,2,2299.91,2/11/2020,8,burger
819,Cynthia Benit,53,cbenitmq@sun.com,Russia,664540,5,2472.87,5/12/2020,22,burger
820,Torey Doughtery,54,tdoughterymr@youtube.com,Indonesia,,1,51.2,12/26/2021,2,pasta
821,Verina Hancox,39,vhancoxms@themeforest.net,Moldova,MD-5519,4,3178.15,12/2/2021,2,pizza
822,Krishna Roddan,26,kroddanmt@mapquest.com,France,59100,3,4906.98,7/16/2021,8,burger
823,Ludovico Rydzynski,39,lrydzynskimu@furl.net,China,,2,3468.34,4/30/2021,2,pizza
824,Lora Dayborne,25,ldaybornemv@state.gov,Philippines,3110,4,5184.27,1/5/2020,23,pizza
825,Gerhard Connew,59,gconnewmw@nbcnews.com,China,,3,7509.62,1/28/2020,9,burger
826,Rabi Vanderson,43,rvandersonmx@slashdot.org,China,,2,8894.13,3/18/2020,24,pasta
827,Bobinette Kuhlen,63,bkuhlenmy@drupal.org,Norway,3027,1,6384.3,1/3/2020,0,pasta
828,Pavel Maddocks,69,pmaddocksmz@lycos.com,Indonesia,,5,8111.84,7/23/2021,21,burger
829,Noami Wegner,37,nwegnern0@dropbox.com,Russia,368997,5,9824.92,2/9/2021,14,pizza
830,Alissa Draisey,79,adraiseyn1@constantcontact.com,Peru,,2,5069.6,2/17/2020,17,pizza
831,Eba Skinn,29,eskinnn2@examiner.com,Ukraine,,1,5625.81,9/11/2021,21,pasta
832,Alfred Grigoryev,41,agrigoryevn3@prweb.com,China,,5,2092.6,1/17/2020,11,pizza
833,Pincus Chace,28,pchacen4@newsvine.com,Latvia,,4,4555.66,2/19/2021,2,pizza
834,Natalee Strowthers,45,nstrowthersn5@moonfruit.com,Russia,216210,1,4642.25,9/23/2020,3,pasta
835,Zachary Swinfen,81,zswinfenn6@booking.com,Ukraine,,1,3200.75,9/14/2020,17,pizza
836,Nadia Napton,37,nnaptonn7@vkontakte.ru,China,,4,6433.02,10/11/2020,13,pasta
837,Urbain Costanza,19,ucostanzan8@epa.gov,Uruguay,,4,8484.56,7/31/2021,8,pasta
838,Dylan Garbar,67,dgarbarn9@cdbaby.com,Philippines,5319,3,922.97,5/27/2021,23,pizza
839,Deina London,23,dlondonna@unicef.org,France,02104 CEDEX,2,9488.44,9/3/2020,11,burger
840,Lillis Shimon,51,lshimonnb@google.es,United Arab Emirates,,1,3553.27,5/25/2021,18,burger
841,Hephzibah Billing,45,hbillingnc@youku.com,China,,1,1850.7,3/1/2020,13,pasta
842,Ellsworth Spybey,66,espybeynd@homestead.com,China,,4,4292.67,2/29/2020,16,pizza
843,Hadley Spacy,54,hspacyne@shop-pro.jp,Thailand,14150,1,709.82,11/9/2020,19,pizza
844,Chaddie Roderick,71,crodericknf@blinklist.com,French Polynesia,,2,693.54,6/22/2021,2,pizza
845,My Helsby,36,mhelsbyng@senate.gov,Russia,142452,1,6219.49,5/18/2020,0,pasta
846,Cointon Fraczak,35,cfraczaknh@ning.com,China,,5,7414.51,2/20/2020,10,burger
847,Jerry Pedreschi,74,jpedreschini@constantcontact.com,China,,2,5826.28,4/20/2020,9,burger
848,Belinda Peyes,57,bpeyesnj@disqus.com,Jordan,,3,6970.97,12/15/2020,19,burger
849,Barris Stoving,70,bstovingnk@fastcompany.com,Peru,,4,9001.05,8/12/2021,24,pizza
850,Bryna Leaman,48,bleamannl@ebay.co.uk,Portugal,4505-224,4,6067.67,8/28/2021,20,pizza
851,Grazia Streeter,28,gstreeternm@tripadvisor.com,China,,3,785.99,6/8/2020,10,pizza
852,Germayne Lumber,41,glumbernn@cdc.gov,Ireland,P56,2,5598.11,10/19/2021,8,burger
853,Dilan Ruseworth,34,druseworthno@free.fr,Greece,,3,9357.44,7/8/2021,20,burger
854,Bobbe Weagener,22,bweagenernp@mapquest.com,France,06073 CEDEX 1,1,988.2,6/24/2021,9,pasta
855,Agatha Cawthery,56,acawtherynq@is.gd,China,,4,8065.21,2/22/2021,6,pasta
856,Maryjane Yurocjhin,65,myurocjhinnr@npr.org,Philippines,7300,4,7989.7,4/15/2020,6,pasta
857,Neddie Luparti,62,nlupartins@typepad.com,China,,4,4489.72,7/23/2021,3,pizza
858,Benni Cantua,52,bcantuant@springer.com,Ukraine,,1,6412.48,7/19/2021,6,burger
859,Floria Dwyer,73,fdwyernu@mysql.com,Philippines,6305,1,4943.58,9/10/2021,18,burger
860,Blayne Kerrey,51,bkerreynv@simplemachines.org,China,,2,3239.48,9/22/2020,14,pasta
861,Caro Lattey,68,clatteynw@elegantthemes.com,Thailand,41340,4,9947.43,8/10/2021,9,pasta
862,Zacherie Tucknott,34,ztucknottnx@google.fr,Tanzania,,1,8056.76,2/15/2021,3,pizza
863,Colline McGougan,50,cmcgouganny@microsoft.com,Iran,,4,3083.0,8/9/2021,19,burger
864,Rourke Celez,76,rceleznz@cyberchimps.com,Azerbaijan,,3,6498.16,10/19/2020,7,pizza
865,Ruthi Nekrews,65,rnekrewso0@twitter.com,Chile,,2,4357.46,2/19/2020,11,pasta
866,Sawyer Rangall,79,srangallo1@csmonitor.com,China,,4,9229.54,5/17/2021,7,pizza
867,Fionna McKinnell,52,fmckinnello2@thetimes.co.uk,Palestinian Territory,,4,8751.66,5/24/2021,9,pizza
868,Meridel Lombardo,46,mlombardoo3@bizjournals.com,Brazil,45870-000,1,1344.47,10/16/2021,3,pizza
869,Reed Grogona,76,rgrogonao4@tripadvisor.com,China,,4,3983.16,9/2/2020,16,pasta
870,Karlyn Penwarden,68,kpenwardeno5@pbs.org,Argentina,2322,2,9384.39,12/7/2020,17,pasta
871,Helen Meece,81,hmeeceo6@blogtalkradio.com,Belarus,,5,8498.44,11/27/2020,7,pizza
872,Farleigh Heath,84,fheatho7@mediafire.com,Ukraine,,4,1403.54,5/26/2020,9,pasta
873,Kary Casoni,69,kcasonio8@scribd.com,Russia,618548,2,673.75,5/18/2020,22,burger
874,Wynn Goalby,72,wgoalbyo9@google.co.uk,Philippines,2007,2,3137.35,1/5/2021,7,pasta
875,Pauly MacAdam,24,pmacadamoa@google.ca,China,,3,3204.31,6/23/2020,24,pizza
876,Heywood Ollett,38,hollettob@amazon.co.uk,Poland,80-893,3,777.98,3/20/2020,14,burger
877,Fern Castagneri,18,fcastagnerioc@timesonline.co.uk,Bulgaria,4999,1,6895.68,2/10/2020,20,burger
878,Tam Haggett,24,thaggettod@sun.com,Indonesia,,1,1883.06,1/16/2021,0,pasta
879,Harry Ricket,61,hricketoe@google.ru,Yemen,,4,8395.67,6/13/2021,22,burger
880,Brenden Keeves,20,bkeevesof@printfriendly.com,Honduras,,1,7169.59,6/26/2020,22,pasta
881,Annnora Linebarger,35,alinebargerog@stanford.edu,Russia,215807,1,8488.89,6/14/2021,1,burger
882,Bertine Spellman,63,bspellmanoh@businesswire.com,Georgia,,3,2272.11,10/13/2021,10,pasta
883,Dorelia Prys,67,dprysoi@alexa.com,Portugal,3460-710,2,3191.22,12/30/2020,10,pizza
884,Alisha Jansens,65,ajansensoj@mysql.com,New Zealand,2110,5,9003.31,8/29/2021,12,burger
885,Nadean Abrahamovitz,81,nabrahamovitzok@businessweek.com,China,,2,8533.55,1/7/2021,1,pizza
886,Joanne Titterell,47,jtitterellol@prweb.com,Russia,677907,5,300.47,8/1/2021,24,burger
887,Salvatore Furley,63,sfurleyom@wp.com,Afghanistan,,3,6889.5,3/7/2020,16,pasta
888,Mariette Snasel,63,msnaselon@ted.com,Finland,77570,5,7947.75,10/31/2021,10,pizza
889,Stepha Le Frank,79,sleoo@hugedomains.com,Sweden,462 87,3,4334.52,3/16/2021,7,pasta
890,Tommie Donahue,79,tdonahueop@squidoo.com,Italy,35141,3,6106.81,3/10/2021,5,pasta
891,Klarrisa Callow,35,kcallowoq@dot.gov,Japan,985-0862,4,8671.49,9/30/2020,23,burger
892,Norrie Gotmann,52,ngotmannor@bloglovin.com,China,,2,1473.83,12/25/2020,21,burger
893,Daniella Daingerfield,20,ddaingerfieldos@ehow.com,Portugal,2420-257,4,6007.38,8/23/2020,13,pasta
894,Valentine Zollner,40,vzollnerot@shop-pro.jp,China,,4,8445.48,8/16/2021,24,pasta
895,Rodrick Hairyes,36,rhairyesou@dropbox.com,Portugal,9760-055,1,4911.25,8/29/2020,7,burger
896,Perceval Sexstone,63,psexstoneov@accuweather.com,Germany,09123,2,9756.61,7/12/2020,6,pasta
897,Dallis Orpwood,52,dorpwoodow@quantcast.com,Afghanistan,,3,2072.21,10/12/2020,24,pasta
898,Jorry Vasyukhin,61,jvasyukhinox@washingtonpost.com,Vietnam,,1,5199.3,2/28/2020,12,pasta
899,Alyson Farnham,58,afarnhamoy@ca.gov,Jordan,,1,1946.66,9/16/2020,10,burger
900,Angus McKevin,45,amckevinoz@japanpost.jp,Norway,4610,4,5102.57,1/17/2021,4,pizza
901,Leisha Roper,27,lroperp0@thetimes.co.uk,China,,2,3356.68,4/22/2020,17,pasta
902,Antony Twigger,65,atwiggerp1@mit.edu,China,,2,6276.58,7/11/2020,13,burger
903,Clarie Cordie,56,ccordiep2@indiegogo.com,Guatemala,21002,4,8692.24,2/1/2021,15,burger
904,Nerissa Heine,18,nheinep3@intel.com,Russia,142855,2,1481.84,4/27/2021,7,burger
905,Filmore Cranny,54,fcrannyp4@icq.com,China,,4,8307.28,12/14/2020,6,pizza
906,Renado Figin,20,rfiginp5@buzzfeed.com,Philippines,4707,3,7217.87,9/14/2021,1,pizza
907,Damian Perocci,28,dperoccip6@acquirethisname.com,China,,3,2443.17,6/21/2020,21,pizza
908,Wallache Ferrer,72,wferrerp7@home.pl,Russia,142451,4,8833.2,5/9/2021,18,pasta
909,Jacky Paoloni,44,jpaolonip8@ask.com,Indonesia,,5,6699.78,2/8/2021,1,pasta
910,Shayna Abercrombie,49,sabercrombiep9@ed.gov,China,,5,8446.34,4/16/2020,22,pizza
911,Raquela Stiggles,59,rstigglespa@histats.com,Ecuador,,1,9809.7,9/13/2021,9,pasta
912,Franky Eede,68,feedepb@behance.net,Greece,,4,6072.04,12/26/2021,18,pasta
913,Harmonia Morpeth,58,hmorpethpc@privacy.gov.au,Morocco,,3,6115.46,10/30/2021,2,burger
914,Shandy Colleran,51,scolleranpd@bloomberg.com,China,,2,7416.25,10/9/2021,0,pasta
915,Roanne Jinda,59,rjindape@sourceforge.net,China,,2,587.78,12/24/2020,11,burger
916,Elora Headan,44,eheadanpf@salon.com,China,,2,7403.07,6/17/2020,13,pizza
917,Gisela Hurley,75,ghurleypg@bing.com,China,,1,3253.39,12/6/2021,22,burger
918,Gustavo Luard,62,gluardph@rambler.ru,Mexico,91539,3,6843.83,3/23/2020,19,pasta
919,Malynda Blythin,41,mblythinpi@sourceforge.net,Portugal,4640-301,5,7925.16,10/20/2020,10,pasta
920,Vernor Kivelhan,60,vkivelhanpj@deliciousdays.com,Russia,433762,4,9860.26,10/14/2020,8,pizza
921,Kelila Ashwin,25,kashwinpk@virginia.edu,Colombia,733048,1,4482.72,4/18/2020,22,pizza
922,Anneliese Long,20,alongpl@t.co,Indonesia,,1,9507.57,9/15/2021,0,pasta
923,Meris Luther,34,mlutherpm@apache.org,Indonesia,,2,4372.04,4/3/2021,8,pasta
924,Carlie Boni,33,cbonipn@elegantthemes.com,Canada,G7P,5,1807.47,7/10/2021,19,burger
925,Mersey Gahan,80,mgahanpo@amazon.co.uk,China,,4,8340.77,3/25/2021,9,pasta
926,Felicio Benedicte,35,fbenedictepp@virginia.edu,Ukraine,,5,2921.44,10/18/2020,20,burger
927,Gard Lain,66,glainpq@google.nl,Malaysia,93590,3,3564.39,7/20/2021,13,pizza
928,Lorna Machin,53,lmachinpr@angelfire.com,China,,2,5164.77,2/15/2021,5,pizza
929,Kassia Marrett,29,kmarrettps@reference.com,Sweden,542 73,1,2245.98,12/8/2021,1,pasta
930,Sibylle Hacon,55,shaconpt@chronoengine.com,China,,1,3280.81,1/31/2020,21,burger
931,Rosalyn Stigger,62,rstiggerpu@netscape.com,Brazil,98700-000,3,9378.51,9/16/2020,13,pizza
932,Roselin De La Haye,41,rdepv@ask.com,China,,1,3743.35,1/5/2020,12,burger
933,Lorene Parsonage,33,lparsonagepw@sogou.com,France,78294 CEDEX,2,5485.95,3/12/2021,8,pizza
934,Arielle McCreery,37,amccreerypx@last.fm,Egypt,,1,5821.77,10/9/2020,6,pasta
935,Lynne Crockatt,72,lcrockattpy@wired.com,Jamaica,,4,2959.67,5/6/2020,17,pizza
936,Atlanta Lyes,39,alyespz@bing.com,Japan,969-3288,1,1018.68,4/11/2020,16,pizza
937,Helenelizabeth Doucette,33,hdoucetteq0@hhs.gov,Canada,P3L,2,532.32,2/15/2020,12,pasta
938,Steffie Loosemore,33,sloosemoreq1@senate.gov,Indonesia,,1,1980.18,9/3/2021,19,pizza
939,Candis Reichhardt,44,creichhardtq2@cdc.gov,Pakistan,43260,2,8574.63,8/8/2021,10,pasta
940,Leeanne Lighten,57,llightenq3@twitter.com,France,45957 CEDEX 9,3,4136.67,7/21/2020,8,burger
941,Zackariah Roscamps,45,zroscampsq4@sciencedaily.com,Peru,,1,9190.37,3/23/2021,5,burger
942,Dicky Sextone,62,dsextoneq5@list-manage.com,Philippines,8505,5,8601.18,3/1/2020,15,pizza
943,Brnaba Orrill,61,borrillq6@baidu.com,Mexico,40030,3,7133.29,11/26/2021,14,pizza
944,Launce MacFadzan,68,lmacfadzanq7@cdbaby.com,Poland,47-180,5,5861.41,7/10/2021,4,pasta
945,Roderic Dominichelli,68,rdominichelliq8@hexun.com,Sweden,418 77,2,7040.03,9/12/2020,9,burger
946,Ginni Barette,37,gbaretteq9@google.ru,Indonesia,,5,7844.69,4/29/2020,22,pasta
947,Norby Howieson,24,nhowiesonqa@newsvine.com,China,,5,6572.63,1/6/2020,22,pizza
948,Sander Carff,64,scarffqb@illinois.edu,United States,23663,3,7916.66,7/2/2021,16,pasta
949,Florella Gillitt,44,fgillittqc@pbs.org,China,,4,7376.3,6/8/2020,9,burger
950,Tani Betser,75,tbetserqd@photobucket.com,United States,20436,2,5805.45,3/31/2020,16,burger
951,Micky Gedney,77,mgedneyqe@google.it,Luxembourg,L-8191,3,1453.92,1/27/2020,15,burger
952,Nertie Bashford,34,nbashfordqf@reuters.com,China,,4,359.0,2/28/2021,8,pasta
953,Lonna Jordison,84,ljordisonqg@usgs.gov,China,,5,4325.69,9/13/2021,0,burger
954,Richardo Duer,41,rduerqh@msn.com,Afghanistan,,5,1277.31,8/4/2020,18,pasta
955,Arabella Dodswell,50,adodswellqi@discovery.com,Poland,95-010,3,4142.52,12/29/2020,24,pasta
956,Lodovico Alenichicov,83,lalenichicovqj@jugem.jp,Macedonia,1408,5,8896.88,3/9/2021,5,pizza
957,Keely Pristnor,77,kpristnorqk@tinypic.com,Japan,816-0097,1,2976.16,1/15/2020,21,pizza
958,Amanda Pirson,46,apirsonql@gnu.org,Russia,361203,2,9254.58,8/26/2021,1,pasta
959,Denys Turley,26,dturleyqm@sbwire.com,Norway,0309,5,9794.32,2/25/2020,11,pasta
960,Bil Riolfi,35,briolfiqn@google.com.br,Ukraine,,1,837.11,10/19/2020,7,pizza
961,Timothee Wheble,82,twhebleqo@nps.gov,Colombia,152429,4,2053.2,6/7/2020,13,burger
962,Rhys Acres,37,racresqp@tamu.edu,China,,5,8672.48,11/18/2021,11,pizza
963,Kaleena Godspede,62,kgodspedeqq@google.com.au,Peru,,5,3848.92,8/22/2021,21,burger
964,Binni Shea,26,bsheaqr@ezinearticles.com,Indonesia,,4,2383.27,5/1/2020,5,burger
965,Kassie Edgar,28,kedgarqs@pinterest.com,Croatia,31500,5,1714.41,10/20/2021,2,pizza
966,Ravid Haney,32,rhaneyqt@jalbum.net,China,,4,3971.02,7/18/2020,15,burger
967,Yul Hercules,60,yherculesqu@usa.gov,Mexico,72595,5,7372.61,12/23/2020,22,pasta
968,Parnell Spellard,38,pspellardqv@phpbb.com,Serbia,,4,2328.54,12/15/2021,14,pizza
969,Derek Stocken,22,dstockenqw@weather.com,Ethiopia,,5,5721.27,4/29/2021,17,pizza
970,Kakalina Royle,27,kroyleqx@state.gov,Tajikistan,,1,3218.73,1/26/2020,14,pasta
971,Maible Gulley,60,mgulleyqy@uiuc.edu,Indonesia,,2,4994.15,8/23/2021,5,pizza
972,Anastasia Kolakowski,59,akolakowskiqz@microsoft.com,Armenia,,2,6507.9,1/12/2021,1,burger
973,Felicle Tomei,76,ftomeir0@hud.gov,Russia,346940,1,7388.17,3/3/2020,6,burger
974,Willow Mickelwright,60,wmickelwrightr1@zdnet.com,Mexico,88930,5,6548.4,11/18/2021,8,pasta
975,Thorsten Denham,21,tdenhamr2@shinystat.com,Malaysia,50802,5,4509.81,2/3/2021,8,pizza
976,Dannie Dower,71,ddowerr3@networkadvertising.org,Mexico,29755,4,916.1,3/14/2020,23,burger
977,Cris Fettiplace,57,cfettiplacer4@ameblo.jp,China,,1,728.96,1/4/2020,18,pizza
978,Pat Brissard,82,pbrissardr5@biblegateway.com,Kenya,,1,7945.47,11/14/2020,24,burger
979,Gayle Ayers,53,gayersr6@harvard.edu,Russia,140235,1,1878.44,5/26/2021,14,burger
980,Sydney Sellor,67,ssellorr7@usa.gov,Peru,,3,6348.69,2/18/2020,16,pizza
981,Jay Roughey,68,jrougheyr8@mail.ru,Indonesia,,1,8161.28,1/25/2020,7,pizza
982,Venita De Witt,84,vder9@joomla.org,Poland,11-420,5,5355.3,4/1/2020,12,pizza
983,Linn Aldie,34,laldiera@irs.gov,Peru,,4,9957.04,4/23/2020,16,pizza
984,Norene Wildgoose,21,nwildgooserb@4shared.com,China,,5,4499.03,7/19/2021,22,pizza
985,Bernelle Wyman,20,bwymanrc@goo.ne.jp,Indonesia,,1,4219.67,5/9/2021,9,pizza
986,Stesha Aird,39,sairdrd@yolasite.com,Cameroon,,5,4927.6,8/27/2021,17,burger
987,Pauletta Sondland,49,psondlandre@newsvine.com,Portugal,2350-259,1,2172.42,10/6/2020,1,burger
988,Sibyl Liverock,85,sliverockrf@taobao.com,Indonesia,,5,8824.65,12/25/2021,9,pizza
989,Coralyn Nowick,71,cnowickrg@adobe.com,Philippines,6014,3,6966.45,4/27/2020,6,pizza
990,Frants Cheel,64,fcheelrh@state.gov,Chad,,2,1995.37,4/16/2020,23,burger
991,Shani Penton,26,spentonri@moonfruit.com,China,,3,5651.06,3/14/2020,17,pasta
992,Beau Beausang,50,bbeausangrj@mac.com,Portugal,4750-488,3,1709.91,7/25/2021,18,burger
993,Cliff Ruffle,27,crufflerk@squidoo.com,Philippines,6342,2,9383.77,9/13/2021,9,burger
994,Arlee Bethell,84,abethellrl@samsung.com,China,,3,3863.82,3/2/2021,18,pasta
995,Freddie Garretson,77,fgarretsonrm@printfriendly.com,Russia,601800,4,7177.37,5/12/2020,2,burger
996,Lethia Rowbotham,73,lrowbothamrn@blogger.com,Netherlands,3530,5,4301.69,1/26/2020,22,pasta
997,Dino Salleir,20,dsalleirro@gov.uk,Costa Rica,40602,2,714.54,8/11/2021,23,burger
998,Lanie Bowie,71,lbowierp@hugedomains.com,Indonesia,,3,6370.08,6/22/2020,22,pasta
999,Robenia Cluet,30,rcluetrq@vimeo.com,China,,1,570.63,12/17/2020,11,pasta
1000,Nolie Whittleton,18,nwhittletonrr@twitpic.com,Indonesia,,1,2033.0,9/22/2021,13,pizza
